avg_forward_close_return,avg_forward_max_return,avg_forward_path_max_drawdown,hit_rate_3x,hit_rate_5x,horizon_days,max_forward_max_return,median_forward_close_return,median_forward_max_return,median_forward_path_max_drawdown,num_candidates,num_hits,period_end,period_start,precision_at_n,profit_factor_like,strategy_name,target_multiple,top_n
0.12358116825468728,0.3551227063111998,-0.2653143099033239,0.018467220683287166,0.0009233610341643582,126,4.228813559322034,0.001460063052376448,0.18143459915611815,-0.24458598726114655,1083,20,2026-04-30,2021-05-01,0.018467220683287166,2.3621627206385236,radar_model,3.0,20
0.048115552945333165,0.25946124184265806,-0.2538304174184029,0.008310249307479225,0.0018467220683287165,126,4.1459293394777275,-0.037710744282188735,0.13031057945552593,-0.2399817518248175,1083,9,2026-04-30,2021-05-01,0.008310249307479225,1.5185832665741856,random_top_n,3.0,20
0.14469177595690236,0.41929159051228054,-0.2946076186654661,0.03155339805825243,0.0036407766990291263,126,4.819935500953552,-0.01599844437929493,0.19603500442703914,-0.2805228758169935,824,26,2026-04-30,2021-05-01,0.03155339805825243,2.3936466409703048,breakout_120d_only,3.0,20
0.06429646129217235,0.27070787811068087,-0.25167575095003075,0.011111111111111112,0.0,126,3.946778711484594,-0.02299447268142002,0.13451198632915695,-0.23405490628450804,1080,12,2026-04-30,2021-05-01,0.011111111111111112,1.6720814736038905,volume_expansion_only,3.0,20
0.1256863320347273,0.3646105684938458,-0.27148110664551317,0.020351526364477335,0.0009250693802035153,126,4.228813559322034,-0.003138075313807498,0.1836461126005362,-0.2506265664160401,1081,22,2026-04-30,2021-05-01,0.020351526364477335,2.3203109704427827,ma_alignment_only,3.0,20
