period_date,rank,symbol,name,score_total,stage,entry_zone,forward_max_return,forward_close_return,forward_max_drawdown,hit_3x,hit_5x
2022-10-03,2,2748,雲品,68.0348,S2,early_watch,1.0485436893203883,0.8582523679270329,-0.14466020898911558,0,0
2022-10-03,3,2732,六角,62.5802,S2,early_watch,0.48809523809523814,0.36904761904761907,-0.2222222222222222,0,0
2022-10-03,4,2753,八方雲集,62.5802,S2,early_watch,0.3783783783783783,-0.008108108108108136,-0.07837837837837835,0,0
2022-10-03,5,3025,星通,61.9624,S2,early_watch,0.3854961832061068,0.3282442748091603,-0.25190839694656486,0,0
2022-10-03,6,3027,盛達,61.9624,S2,early_watch,0.9921259540967258,0.893700755768134,-0.17519680796941328,0,0
2022-10-03,7,5607,遠雄港,61.0956,S2,early_watch,0.2982455764462133,0.2982455764462133,-0.12105266237290979,0,0
2022-10-03,8,1736,喬山,61.024,S2,early_watch,0.10519478537819604,-0.10909092890751826,-0.171428581336876,0,0
2022-10-03,9,5251,天鉞電,60.8309,S2,early_watch,0.14363636363636356,-0.1072727272727273,-0.19999999999999996,0,0
2022-10-03,10,2729,瓦城,60.7621,S2,early_watch,0.26869158878504673,0.14252336448598135,-0.14018691588785048,0,0
2022-10-03,11,1802,台玻,60.5,S2,early_watch,0.3715847774811949,0.1174864270772642,-0.06830601377668599,0,0
2022-10-03,12,6472,保瑞,59.7659,S2,early_watch,1.5637795431280015,1.4818898314808542,-0.18582680314527533,0,0
2022-10-03,13,5465,富驊,57.2579,S2,early_watch,1.3473389355742293,1.3473389355742293,-0.12044817927170881,0,0
2022-10-03,14,2331,精英,57.2579,S2,early_watch,-0.0038461685180664062,-0.08653846153846156,-0.22884618318997896,0,0
2022-10-03,15,6603,富強鑫,57.2369,S2,early_watch,0.027247956403269713,-0.038147138964577776,-0.07356948228882842,0,0
2022-10-03,16,1589,永冠-KY,57.2369,S2,early_watch,0.3551555666049282,0.3093290016019232,-0.20130932150956127,0,0
2022-10-03,17,5009,榮剛,57.1663,S2,early_watch,1.1506849315068495,1.0547945205479454,-0.03253424657534243,0,0
2022-10-03,18,3546,宇峻,57.1009,S2,early_watch,0.06561679790026242,0.06299212598425186,-0.11942257217847785,0,0
2022-10-03,19,2368,金像電,56.6714,S2,early_watch,0.09808098772838769,0.08208951703331402,-0.18017058609852787,0,0
2022-10-03,20,9939,宏全,55.778,S2,early_watch,0.2712895849108019,0.22262778261756555,-0.06569335884385152,0,0
2022-11-01,1,3272,東碩,70.0,S2,early_watch,0.18367346938775508,-0.12653061224489803,-0.1908163265306123,0,0
2022-11-01,2,4931,新盛力,70.0,S2,early_watch,0.16089613034623218,-0.05906313645621175,-0.1568228105906314,0,0
2022-11-01,3,2364,倫飛,66.0119,S2,early_watch,0.23041475749638063,0.009216602183428346,-0.17142856294030495,0,0
2022-11-01,4,6124,業強,64.3482,S2,early_watch,0.021594684385382035,-0.09136212624584716,-0.15780730897009965,0,0
2022-11-01,5,2402,毅嘉,64.3482,S2,early_watch,0.5588234454140304,0.4946523862358385,-0.07219253082305865,0,0
2022-11-01,6,2387,精元,64.1937,S2,early_watch,0.27041506563424367,0.08166005826937539,0.009370878262842997,0,0
2022-11-01,7,2495,普安,64.1937,S2,early_watch,0.5665722502056749,0.40509913728404134,-0.0424929187654256,0,0
2022-11-01,8,3289,宜特,63.0376,S2,early_watch,0.18482252141982847,-0.014687882496940086,-0.14075887392900854,0,0
2022-11-01,9,5015,華祺,62.7506,S2,early_watch,0.1742543171114599,-0.19780219780219777,-0.22213500784929363,0,0
2022-11-01,10,8916,光隆,62.6713,S2,early_watch,0.02786885245901649,-0.14262295081967213,-0.1622950819672131,0,0
2022-11-01,11,8033,雷虎,62.6713,S2,early_watch,2.553986483976075,1.9241660944106944,0.09911896749034055,1,0
2022-11-01,12,9942,茂順,62.6713,S2,early_watch,0.45662100456621,0.452054794520548,-0.0639269406392694,0,0
2022-11-01,13,6231,系微,62.4318,S2,early_watch,0.9081500646830531,0.5135834411384217,-0.02975420439844756,0,0
2022-11-01,14,2305,全友,62.3756,S2,early_watch,0.022508001511405196,-0.3006430953949675,-0.3263665432164411,0,0
2022-11-01,15,2468,華經,62.2867,S2,early_watch,0.4762980282664766,0.11963881102342477,0.05643340954978049,0,0
2022-11-01,16,5225,東科-KY,62.2867,S2,early_watch,0.355062399665788,0.355062399665788,-0.10402219360229226,0,0
2022-11-01,17,1777,生泰,61.2713,S2,early_watch,0.2278481012658229,0.1088607594936708,-0.03797468354430378,0,0
2022-11-01,18,8147,正淩,60.7118,S2,early_watch,0.10030395136778125,-0.04407294832826747,-0.10486322188449848,0,0
2022-11-01,19,3296,勝德,60.7118,S2,early_watch,0.11988299364495991,-0.017543926182263303,-0.09649125937988867,0,0
2022-11-01,20,6150,撼訊,60.5574,S2,early_watch,0.31825525040387714,0.11793214862681745,-0.016155088852988664,0,0
2022-12-01,1,1268,漢來美食,70.0,S2,early_watch,0.40909090909090917,0.2992424242424243,-0.0757575757575758,0,0
2022-12-01,2,1336,台翰,70.0,S2,early_watch,0.06666666666666665,-0.176068376068376,-0.19145299145299155,0,0
2022-12-01,3,3169,亞信,70.0,S2,early_watch,0.27192982456140347,0.1271929824561404,-0.1333333333333333,0,0
2022-12-01,4,3227,原相,70.0,S2,early_watch,0.19242579324462628,0.17195496417604916,-0.05527123848515869,0,0
2022-12-01,5,3265,台星科,70.0,S2,early_watch,0.39763779527559073,0.37401574803149606,-0.11220472440944873,0,0
2022-12-01,6,3444,利機,70.0,S2,early_watch,-0.02941176470588225,-0.1384803921568627,-0.26960784313725483,0,0
2022-12-01,7,3511,矽瑪,70.0,S2,early_watch,-0.025316455696202556,-0.07341772151898729,-0.19873417721518993,0,0
2022-12-01,8,3520,華盈,70.0,S2,early_watch,0.029661016949152463,-0.1673728813559323,-0.23093220338983067,0,0
2022-12-01,9,3693,營邦,70.0,S2,early_watch,2.5011990407673856,2.5011990407673856,-0.08153477218225436,1,0
2022-12-01,10,4162,智擎,70.0,S2,early_watch,0.0034364261168384758,-0.35326460481099664,-0.36357388316151207,0,0
2022-12-01,11,4974,亞泰,70.0,S2,early_watch,0.2837127845884413,0.14185639229422065,-0.007005253940455369,0,0
2022-12-01,12,5236,凌陽創新,70.0,S2,early_watch,0.5389784946236558,0.4784946236559138,-0.10080645161290325,0,0
2022-12-01,13,5251,天鉞電,70.0,S2,early_watch,-0.06359300476947538,-0.33386327503974567,-0.3672496025437202,0,0
2022-12-01,14,5274,信驊,70.0,S2,early_watch,0.4285714285714286,0.27210884353741505,-0.23582766439909297,0,0
2022-12-01,15,5309,系統電,70.0,S2,early_watch,0.0674157303370786,-0.09325842696629205,-0.1460674157303371,0,0
2022-12-01,16,5347,世界,70.0,S2,early_watch,0.1595866819747418,0.036739380022962065,-0.1102181400688863,0,0
2022-12-01,17,6109,亞元,70.0,S2,early_watch,0.1420289855072463,-0.02898550724637683,-0.12463768115942031,0,0
2022-12-01,18,6138,茂達,70.0,S2,early_watch,0.2616487455197132,0.20430107526881724,-0.1792114695340502,0,0
2022-12-01,19,6180,橘子,70.0,S2,early_watch,0.36904761904761907,0.19791666666666652,-0.029761904761904767,0,0
2022-12-01,20,6182,合晶,70.0,S2,early_watch,0.03878406708595383,-0.022012578616352307,-0.1457023060796646,0,0
2023-01-03,1,2063,世鎧,70.0,S2,early_watch,0.20181405895691595,0.15873015873015883,-0.09070294784580502,0,0
2023-01-03,2,6111,光聚晶電,70.0,S2,early_watch,0.7033773861967696,0.4008810572687227,-0.18355359765051382,0,0
2023-01-03,3,8171,天宇,70.0,S2,early_watch,0.2476547842401502,-0.14821763602251403,-0.1923076923076923,0,0
2023-01-03,4,1513,中興電,70.0,S2,early_watch,0.9556172397230942,0.5325936524071058,-0.02080443872045845,0,0
2023-01-03,5,1519,華城,70.0,S2,early_watch,3.150763119395875,2.950381735872883,-0.04198477989406957,1,0
2023-01-03,6,2520,冠德,70.0,S2,early_watch,0.037099496007060306,0.005059035048539773,-0.0505902089620508,0,0
2023-01-03,7,3034,聯詠,70.0,S2,early_watch,0.3946188340807175,0.22421524663677128,0.002989536621823552,0,0
2023-01-03,8,4763,材料*-KY,70.0,S2,early_watch,3.1227622649720628,3.1227622649720628,0.06393867424389255,1,0
2023-01-03,9,6177,達麗,70.0,S2,early_watch,0.08955219363281275,0.04643448991097143,-0.0016584300043398503,0,0
2023-01-03,10,8996,高力,70.0,S2,early_watch,1.0206718346253232,0.979328165374677,-0.07493540051679581,0,0
2023-01-03,11,1529,樂事綠能,68.8334,S2,early_watch,1.3145540717446806,0.9272300709300574,0.05164320010861645,0,0
2023-01-03,12,6122,擎邦,65.197,S2,early_watch,1.7086834733893554,1.2857142857142856,-0.01680672268907568,0,0
2023-01-03,13,6806,森崴能源,65.1384,S2,early_watch,0.4103982062821143,0.20575219203725847,-0.11061946715938153,0,0
2023-01-03,14,9962,有益,65.1048,S2,early_watch,0.3142857142857143,0.07999999999999985,-0.0028571428571428914,0,0
2023-01-03,15,6441,廣錠,64.6342,S2,early_watch,0.29032258064516125,0.04301075268817223,-0.09677419354838712,0,0
2023-01-03,16,2425,承啟,64.6342,S2,early_watch,0.5470780099417454,0.5259740637735655,-0.09577918599560198,0,0
2023-01-03,17,2465,麗臺,64.6342,S2,early_watch,0.05263159816014773,-0.0562200602156363,-0.19138756330184503,0,0
2023-01-03,18,3515,華擎,64.6342,S2,early_watch,0.919463087248322,0.8355704697986577,-0.13422818791946312,0,0
2023-01-03,19,3546,宇峻,63.2455,S2,early_watch,0.25162972620599744,0.13037809647979137,-0.04823989569752285,0,0
2023-01-03,20,3592,瑞鼎,63.0548,S2,early_watch,0.36712749615975415,-0.01228878648233489,-0.03840245775729645,0,0
2023-02-01,1,2916,滿心,70.0,S2,early_watch,0.7919463087248322,0.6107382550335569,-0.020134228187919545,0,0
2023-02-01,2,3217,優群,70.0,S2,early_watch,0.6061293984108969,0.48694665153234973,-0.012485811577752526,0,0
2023-02-01,3,3264,欣銓,70.0,S2,early_watch,0.2152133580705009,0.12615955473098328,-0.01855287569573283,0,0
2023-02-01,4,3293,鈊象,70.0,S2,early_watch,0.2746615087040618,0.1334622823984526,-0.03771760154738879,0,0
2023-02-01,5,3548,兆利,70.0,S2,early_watch,0.24496124031007738,0.21395348837209305,-0.020155038759689825,0,0
2023-02-01,6,3675,德微,70.0,S2,early_watch,0.5330396475770924,0.1299559471365639,0.06828193832599116,0,0
2023-02-01,7,4113,聯上,70.0,S2,early_watch,0.5444015444015444,0.5328185328185331,-0.0038610038610037423,0,0
2023-02-01,8,5009,榮剛,70.0,S2,early_watch,0.5699999999999998,0.20625000000000004,-0.026249999999999885,0,0
2023-02-01,9,5299,杰力,70.0,S2,early_watch,0.10424710424710426,-0.1351351351351351,-0.1351351351351351,0,0
2023-02-01,10,5425,台半,70.0,S2,early_watch,0.2790697674418605,-0.07641196013289031,-0.07641196013289031,0,0
2023-02-01,11,5439,高技,70.0,S2,early_watch,1.0711678832116789,1.0346715328467155,-0.0036496350364962904,0,0
2023-02-01,12,5483,中美晶,70.0,S2,early_watch,0.1212121212121211,-0.030303030303030276,-0.12727272727272732,0,0
2023-02-01,13,6138,茂達,70.0,S2,early_watch,0.2753623188405796,-0.03260869565217395,-0.03260869565217395,0,0
2023-02-01,14,6147,頎邦,70.0,S2,early_watch,0.17355371900826455,0.1074380165289257,0.02148760330578514,0,0
2023-02-01,15,6180,橘子,70.0,S2,early_watch,0.12469437652811743,-0.19070904645476772,-0.19070904645476772,0,0
2023-02-01,16,6227,茂綸,70.0,S2,early_watch,0.1447811447811449,0.02805836139169471,-0.08305274971941634,0,0
2023-02-01,17,6274,台燿,70.0,S2,early_watch,1.15625,0.9296875,-0.09375,0,0
2023-02-01,18,6612,奈米醫材,70.0,S2,early_watch,0.4396887159533074,0.015564202334630295,-0.035019455252918275,0,0
2023-02-01,19,6679,鈺太,70.0,S2,early_watch,0.306532663316583,0.21775544388609713,-0.09547738693467334,0,0
2023-02-01,20,6732,昇佳電子,70.0,S2,early_watch,0.43728813559322033,0.11186440677966103,-0.04915254237288136,0,0
2023-03-01,1,2916,滿心,70.0,S2,early_watch,0.5940298507462687,0.362686567164179,-0.04477611940298509,0,0
2023-03-01,2,3088,艾訊,70.0,S2,early_watch,0.5476190476190474,0.28851540616246485,0.0014005602240896309,0,0
2023-03-01,3,3169,亞信,70.0,S2,early_watch,0.18852459016393452,-0.09426229508196726,-0.17213114754098358,0,0
2023-03-01,4,3207,耀勝,70.0,S2,early_watch,0.25732484076433115,-0.040764331210191074,-0.08535031847133756,0,0
2023-03-01,5,3211,順達,70.0,S2,early_watch,0.042131350681536395,0.0,-0.06939281288723675,0,0
2023-03-01,6,3265,台星科,70.0,S2,early_watch,0.7077798861480076,0.5388994307400377,-0.018975332068311146,0,0
2023-03-01,7,3290,東浦,70.0,S2,early_watch,0.16314779270633406,0.0019193857965451588,-0.06142034548944342,0,0
2023-03-01,8,3455,由田,70.0,S2,early_watch,0.03470715835141003,-0.22993492407809113,-0.23644251626898038,0,0
2023-03-01,9,3529,力旺,70.0,S2,early_watch,0.21282051282051273,-0.04871794871794877,-0.12307692307692308,0,0
2023-03-01,10,3537,堡達,70.0,S2,early_watch,0.013871374527112401,-0.0491803278688524,-0.08448928121059274,0,0
2023-03-01,11,4107,邦特,70.0,S2,early_watch,0.004184100418409997,-0.09205020920502094,-0.09623430962343094,0,0
2023-03-01,12,4113,聯上,70.0,S2,early_watch,0.6644295302013423,0.6342281879194631,-0.06040268456375841,0,0
2023-03-01,13,4174,浩鼎,70.0,S2,early_watch,0.19999999999999996,0.040740740740740744,-0.059259259259259234,0,0
2023-03-01,14,4923,力士,70.0,S2,early_watch,0.0,-0.3386363636363636,-0.4242424242424242,0,0
2023-03-01,15,4974,亞泰,70.0,S2,early_watch,0.035310734463276816,-0.02824858757062143,-0.10169491525423724,0,0
2023-03-01,16,5274,信驊,70.0,S2,early_watch,0.062394603709949426,-0.11635750421585156,-0.2917369308600337,0,0
2023-03-01,17,5289,宜鼎,70.0,S2,early_watch,0.6597701149425288,0.26436781609195403,0.020689655172413834,0,0
2023-03-01,18,5315,光聯,70.0,S2,early_watch,0.08277404921700215,-0.16331096196868022,-0.18120805369127524,0,0
2023-03-01,19,5439,高技,70.0,S2,early_watch,0.8015873015873016,0.40793650793650804,-0.007936507936507908,0,0
2023-03-01,20,5512,力麒,70.0,S2,early_watch,0.01851851851851838,-0.13703703703703707,-0.1703703703703704,0,0
2023-04-06,1,3078,僑威,70.0,S2,early_watch,1.0412844036697249,0.8555045871559634,-0.017201834862385357,0,0
2023-04-06,2,3211,順達,70.0,S2,early_watch,0.007299270072992581,-0.024330900243308973,-0.08637469586374702,0,0
2023-04-06,3,3402,漢科,70.0,S2,early_watch,0.013182674199623268,-0.08192090395480234,-0.147834274952919,0,0
2023-04-06,4,3540,曜越,70.0,S2,early_watch,0.5561357702349872,0.06527415143603132,-0.01305483028720622,0,0
2023-04-06,5,3556,禾瑞亞,70.0,S2,early_watch,0.019461077844311392,-0.08682634730538918,-0.10778443113772451,0,0
2023-04-06,6,4113,聯上,70.0,S2,early_watch,0.6156250000000001,0.5625,0.0,0,0
2023-04-06,7,5309,系統電,70.0,S2,early_watch,0.025917926565874883,-0.24730021598272134,-0.2678185745140389,0,0
2023-04-06,8,5465,富驊,70.0,S2,early_watch,1.1538461538461537,0.712820512820513,-0.018803418803418848,0,0
2023-04-06,9,5536,聖暉*,70.0,S2,early_watch,0.215547703180212,0.215547703180212,-0.07067137809187274,0,0
2023-04-06,10,6121,新普,70.0,S2,early_watch,0.13636363636363646,0.09902597402597402,-0.03409090909090906,0,0
2023-04-06,11,6185,幃翔,70.0,S2,early_watch,0.656441717791411,0.0,-0.021472392638036908,0,0
2023-04-06,12,6186,新潤,70.0,S2,early_watch,0.25680473372781076,0.2047337278106509,-0.008284023668639118,0,0
2023-04-06,13,6248,沛波,70.0,S2,early_watch,0.290909090909091,-0.027272727272727226,-0.036363636363636376,0,0
2023-04-06,14,6417,韋僑,70.0,S2,early_watch,0.2771929824561403,-0.2315789473684211,-0.24912280701754386,0,0
2023-04-06,15,6470,宇智,70.0,S2,early_watch,0.33186490455212936,0.017621145374449476,-0.13950073421439046,0,0
2023-04-06,16,6514,芮特-KY,70.0,S2,early_watch,-0.01594896331738438,-0.22488038277511968,-0.23923444976076558,0,0
2023-04-06,17,6538,倉和,70.0,S2,early_watch,1.0715096481271282,0.7593643586833145,0.09988649262202065,0,0
2023-04-06,18,6548,長科*,70.0,S2,early_watch,-0.015151515151515249,-0.2716450216450217,-0.2857142857142858,0,0
2023-04-06,19,6664,群翊,70.0,S2,early_watch,0.4683544303797469,0.3080168776371308,-0.09704641350210974,0,0
2023-04-06,20,6703,軒郁,70.0,S2,early_watch,1.3922261484098941,0.9540636042402826,0.035335689045936425,0,0
2023-05-02,1,2640,大車隊,70.0,S2,early_watch,0.14682539682539675,-0.16666666666666663,-0.1865079365079365,0,0
2023-05-02,2,3147,大綜,70.0,S2,early_watch,0.07287449392712553,-0.04453441295546556,-0.1551956815114709,0,0
2023-05-02,3,3479,安勤,70.0,S2,early_watch,0.16888888888888887,-0.15111111111111108,-0.18133333333333335,0,0
2023-05-02,4,3548,兆利,70.0,S2,early_watch,1.3193641618497107,1.3193641618497107,-0.026011560693641522,0,0
2023-05-02,5,3570,大塚,70.0,S2,early_watch,0.0029850746268655914,-0.20895522388059706,-0.27164179104477615,0,0
2023-05-02,6,4138,曜亞,70.0,S2,early_watch,0.7857142857142858,0.16428571428571415,0.021428571428571352,0,0
2023-05-02,7,4747,強生,70.0,S2,early_watch,0.9344262295081966,0.47540983606557385,-0.09344262295081973,0,0
2023-05-02,8,4760,勤凱,70.0,S2,early_watch,0.06145966709346995,-0.12291933418693979,-0.143405889884763,0,0
2023-05-02,9,4953,緯軟,70.0,S2,early_watch,0.3440000000000001,-0.10799999999999998,-0.14,0,0
2023-05-02,10,5403,中菲,70.0,S2,early_watch,0.028301886792452935,-0.037735849056603765,-0.08867924528301896,0,0
2023-05-02,11,5410,國眾,70.0,S2,early_watch,0.016597510373443924,-0.08990318118948826,-0.12586445366528343,0,0
2023-05-02,12,6140,訊達,70.0,S2,early_watch,0.015350877192982448,-0.17982456140350878,-0.20175438596491235,0,0
2023-05-02,13,6161,捷波,70.0,S2,early_watch,0.4022988505747127,0.02011494252873569,-0.09195402298850563,0,0
2023-05-02,14,6167,久正,70.0,S2,early_watch,-0.0347394540942928,-0.2406947890818858,-0.2729528535980148,0,0
2023-05-02,15,6185,幃翔,70.0,S2,early_watch,0.3740458015267176,-0.22391857506361312,-0.2442748091603053,0,0
2023-05-02,16,6242,立康,70.0,S2,early_watch,0.050518134715025864,-0.27849740932642486,-0.2914507772020726,0,0
2023-05-02,17,6516,勤崴國際,70.0,S2,early_watch,0.05970149253731338,-0.19004975124378098,-0.19999999999999996,0,0
2023-05-02,18,6527,明達醫,70.0,S2,early_watch,0.4133016627078385,0.017814726840855055,-0.09144893111638963,0,0
2023-05-02,19,6612,奈米醫材,70.0,S2,early_watch,0.09144542772861364,-0.2448377581120944,-0.2536873156342183,0,0
2023-05-02,20,8038,長園科,70.0,S2,early_watch,0.14889705882352944,-0.3602941176470589,-0.375,0,0
2023-06-01,1,2732,六角,70.0,S2,early_watch,0.010752688172043001,-0.3548387096774194,-0.4516129032258065,0,0
2023-06-01,2,2734,易飛網,70.0,S2,early_watch,0.4990253411306045,-0.11598440545808963,-0.2826510721247564,0,0
2023-06-01,3,2754,亞洲藏壽司,70.0,S2,early_watch,0.1408839779005524,-0.32320441988950277,-0.35359116022099446,0,0
2023-06-01,4,3293,鈊象,70.0,S2,early_watch,0.12941176470588234,0.12941176470588234,-0.06890756302521006,0,0
2023-06-01,5,3306,鼎天,70.0,S2,early_watch,0.9192200557103067,0.46796657381615603,-0.01532033426183832,0,0
2023-06-01,6,3363,上詮,70.0,S2,early_watch,0.6819637139807897,0.5795090715048026,-0.1430096051227322,0,0
2023-06-01,7,3625,西勝,70.0,S2,early_watch,0.09763313609467472,0.0,-0.16568047337278102,0,0
2023-06-01,8,3689,湧德,70.0,S2,early_watch,0.6928487690504104,0.44900351699882757,-0.016412661195779554,0,0
2023-06-01,9,4747,強生,70.0,S2,early_watch,0.6388888888888888,0.22222222222222232,0.04166666666666674,0,0
2023-06-01,10,5312,寶島科,70.0,S2,early_watch,0.07816091954022975,-0.04597701149425293,-0.10804597701149432,0,0
2023-06-01,11,5508,永信建,70.0,S2,early_watch,0.3522727272727273,0.3522727272727273,-0.026988636363636465,0,0
2023-06-01,12,6016,康和證,70.0,S2,early_watch,0.29600000000000004,0.06800000000000006,-0.01200000000000001,0,0
2023-06-01,13,6161,捷波,70.0,S2,early_watch,0.39229671897289586,0.21255349500713283,-0.005706134094151105,0,0
2023-06-01,14,6185,幃翔,70.0,S2,early_watch,0.134453781512605,-0.2815126050420168,-0.3760504201680672,0,0
2023-06-01,15,6188,廣明,70.0,S2,early_watch,0.6969273743016762,0.09497206703910632,-0.0865921787709496,0,0
2023-06-01,16,6190,萬泰科,70.0,S2,early_watch,0.06657608695652173,-0.14266304347826075,-0.1942934782608695,0,0
2023-06-01,17,6569,醫揚,70.0,S2,early_watch,0.7112676056338028,0.30281690140845074,-0.05633802816901412,0,0
2023-06-01,18,8048,德勝,70.0,S2,early_watch,0.635024549918167,0.17184942716857599,-0.09492635024549922,0,0
2023-06-01,19,8059,凱碩,70.0,S2,early_watch,0.011080332409972193,-0.21606648199445988,-0.24930747922437668,0,0
2023-06-01,20,8930,青鋼,70.0,S2,early_watch,0.46638655462184864,0.46638655462184864,-0.1029411764705882,0,0
2023-07-03,1,2230,泰茂,70.0,S2,early_watch,0.46808510638297873,0.46382978723404245,-0.2919148936170213,0,0
2023-07-03,2,2755,揚秦,70.0,S2,early_watch,-0.20099255583126552,-0.45905707196029777,-0.4863523573200993,0,0
2023-07-03,3,3207,耀勝,70.0,S2,early_watch,0.008018327605956443,-0.07101947308132883,-0.2989690721649484,0,0
2023-07-03,4,3289,宜特,70.0,S2,early_watch,0.23300970873786397,-0.10582524271844662,-0.18349514563106806,0,0
2023-07-03,5,3483,力致,70.0,S2,early_watch,0.9319429198682767,0.778265642151482,-0.039517014270032846,0,0
2023-07-03,6,3611,鼎翰,70.0,S2,early_watch,0.142578125,-0.060546875,-0.099609375,0,0
2023-07-03,7,3689,湧德,70.0,S2,early_watch,0.6409090909090909,0.30454545454545445,0.06818181818181812,0,0
2023-07-03,8,4503,金雨,70.0,S2,early_watch,0.0987654320987652,-0.2702331961591221,-0.34156378600823045,0,0
2023-07-03,9,4580,捷流閥業,70.0,S2,early_watch,0.03238866396761142,-0.06477732793522262,-0.09109311740890691,0,0
2023-07-03,10,4908,前鼎,70.0,S2,early_watch,1.470725995316159,0.9882903981264637,0.058548009367681564,0,0
2023-07-03,11,4973,廣穎,70.0,S2,early_watch,0.1875,0.1499999999999999,-0.15468749999999998,0,0
2023-07-03,12,5356,協益,70.0,S2,early_watch,-0.007704160246533087,-0.06471494607087835,-0.18952234206471497,0,0
2023-07-03,13,5439,高技,70.0,S2,early_watch,0.6982182628062361,0.3474387527839644,-0.05456570155901996,0,0
2023-07-03,14,5508,永信建,70.0,S2,early_watch,0.28648648648648645,0.2432432432432432,-0.07432432432432434,0,0
2023-07-03,15,6124,業強,70.0,S2,early_watch,0.015717092337917515,-0.3801571709233792,-0.44597249508840864,0,0
2023-07-03,16,6126,信音,70.0,S2,early_watch,0.049535603715170407,-0.05882352941176472,-0.23993808049535592,0,0
2023-07-03,17,6161,捷波,70.0,S2,early_watch,0.14823529411764702,0.00941176470588223,-0.17999999999999994,0,0
2023-07-03,18,6188,廣明,70.0,S2,early_watch,0.530226700251889,0.011335012594458238,-0.13979848866498745,0,0
2023-07-03,19,6223,旺矽,70.0,S2,early_watch,0.25806451612903225,0.25806451612903225,-0.06720430107526887,0,0
2023-07-03,20,6275,元山,70.0,S2,early_watch,0.34683544303797476,0.22658227848101276,-0.04303797468354442,0,0
2023-08-01,1,3325,旭品,70.0,S2,early_watch,0.24633431085043989,0.06011730205278587,-0.12756598240469208,0,0
2023-08-01,2,3587,閎康,70.0,S2,early_watch,0.04682274247491636,-0.15719063545150502,-0.31438127090301005,0,0
2023-08-01,3,5508,永信建,70.0,S2,early_watch,0.23797139141742507,0.2054616384915473,-0.08582574772431739,0,0
2023-08-01,4,6186,新潤,70.0,S2,early_watch,0.2323439099283522,0.19344933469805525,-0.0245649948822928,0,0
2023-08-01,5,8410,森田,70.0,S2,early_watch,0.5549348230912476,0.35567970204841703,-0.09031657355679701,0,0
2023-08-01,6,1210,大成,70.0,S2,early_watch,-0.012861723910736811,-0.07234726599362407,-0.1832797650489959,0,0
2023-08-01,7,2882,國泰金,70.0,S2,early_watch,-0.004232820379670987,-0.0656084333147321,-0.08359789974475029,0,0
2023-08-01,8,2885,元大金,70.0,S2,early_watch,0.13117474961361686,0.10264058970891199,-0.03187754602271342,0,0
2023-08-01,9,2886,兆豐金,70.0,S2,early_watch,-0.010620645922690075,-0.06229808188185193,-0.12358616950797885,0,0
2023-08-01,10,2890,永豐金,70.0,S2,early_watch,0.08510630363768934,0.041702055879274225,-0.08037235666710829,0,0
2023-08-01,11,2891,中信金,70.0,S2,early_watch,0.08571428571428563,0.08380955287388403,-0.11428571428571432,0,0
2023-08-01,12,4439,冠星-KY,70.0,S2,early_watch,-0.07102272727272729,-0.2982954545454546,-0.31534090909090906,0,0
2023-08-01,13,4746,台耀,70.0,S2,early_watch,0.049327354260089606,0.008968609865470878,-0.29327351523087164,0,0
2023-08-01,14,2913,農林,68.8274,S2,early_watch,0.015000025431315178,-0.3233333587646484,-0.34000002543131513,0,0
2023-08-01,15,2880,華南金,67.8597,S2,early_watch,-0.006651831706319555,-0.042128555084065766,-0.10421286413672781,0,0
2023-08-01,16,9927,泰銘,67.8495,S2,early_watch,0.2670067596742254,0.11734688370084712,-0.09863950389351284,0,0
2023-08-01,17,3088,艾訊,67.3062,S2,early_watch,-0.01382488479262678,-0.22949308755760378,-0.2967741935483871,0,0
2023-08-01,18,2357,華碩,67.3062,S2,early_watch,0.32258064516129026,0.19758064516129026,-0.10215053763440862,0,0
2023-08-01,19,3057,喬鼎,67.3062,S2,early_watch,-0.05821918245045132,-0.11643836490090265,-0.24657534596036101,0,0
2023-08-01,20,4113,聯上,67.162,S2,early_watch,0.7222222222222221,0.7195767195767198,-0.002645502645502451,0,0
2023-09-01,1,3548,兆利,70.0,S2,early_watch,1.7692307692307692,1.764423076923077,0.033653846153846256,0,0
2023-09-01,2,4102,永日,70.0,S2,early_watch,0.28358208955223874,0.17910447761194037,-0.0432835820895523,0,0
2023-09-01,3,4113,聯上,70.0,S2,early_watch,0.7573839662447257,0.6708860759493671,0.00843881856540074,0,0
2023-09-01,4,5381,光譜,70.0,S2,early_watch,0.3615916955017302,0.2785467128027683,-0.204152249134948,0,0
2023-09-01,5,6126,信音,70.0,S2,early_watch,0.2534351145038167,0.03358778625954195,-0.250381679389313,0,0
2023-09-01,6,6173,信昌電,70.0,S2,early_watch,0.07240704500978468,-0.13013698630136983,-0.1487279843444227,0,0
2023-09-01,7,6186,新潤,70.0,S2,early_watch,0.17808219178082196,0.12720156555772988,-0.02935420743639927,0,0
2023-09-01,8,1582,信錦,70.0,S2,early_watch,0.5601317258312379,0.4876441831429221,0.02306421241491008,0,0
2023-09-01,9,1808,潤隆,70.0,S2,early_watch,0.25555555742051883,0.25555555742051883,0.0033333512369797536,0,0
2023-09-01,10,2374,佳能,70.0,S2,early_watch,0.14495798583272634,0.05882351357507121,-0.07563025737973816,0,0
