entry_zone,forward_close_return,forward_max_drawdown,forward_max_return,forward_min_return_from_entry,forward_path_max_drawdown,hit_3x,hit_5x,name,period_date,rank,score_total,stage,strategy_name,symbol,trade_date
early_watch,0.10453405270273075,-0.0012594884493681846,0.2380352825909815,-0.0012594884493681846,-0.18413020642185773,0,0,中鼎,2022-02-07,11,36.6,S2,radar_model,9933,2022-02-07
early_watch,0.03375527426160341,-0.00421940928270037,0.11392405063291133,-0.00421940928270037,-0.10227272727272729,0,0,中華電,2022-02-07,12,35.2,S2,radar_model,2412,2022-02-07
early_watch,-0.27361112170749236,-0.3284722434149848,0.13611115349663638,-0.3284722434149848,-0.4089242460843393,0,0,東和鋼鐵,2022-02-07,13,34.6,S2,radar_model,2006,2022-02-07
early_watch,0.1786259076067509,0.0015266942613907375,0.3374045568568107,0.0015266942613907375,-0.15525112683807663,0,0,遠傳,2022-02-07,14,34.6,S2,radar_model,4904,2022-02-07
early_watch,-0.25139664804469275,-0.3229050449818872,0.045810038816995524,-0.3229050449818872,-0.35256410831164675,0,0,南亞,2022-02-07,15,33.2,S2,radar_model,1303,2022-02-07
early_watch,-0.16995448412154002,-0.22154782929837935,0.10015171959486646,-0.22154782929837935,-0.29241380362675107,0,0,永冠-KY,2022-02-07,16,33.2,S2,radar_model,1589,2022-02-07
early_watch,0.07835815053231632,-0.02363185932611378,0.5248755739719604,-0.02363185932611378,-0.3597063541842531,0,0,皇翔,2022-02-07,17,33.2,S2,radar_model,2545,2022-02-07
early_watch,-0.07259528331708909,-0.11796733539026982,0.06170601851242874,-0.11796733539026982,-0.1692307953141693,0,0,大聯大,2022-02-07,18,31.2,S2,radar_model,3702,2022-02-07
early_watch,-0.39598997493734334,-0.493734335839599,0.08521303258145374,-0.493734335839599,-0.5334872979214781,0,0,博智,2022-02-07,19,29.6,S2,radar_model,8155,2022-02-07
early_watch,-0.03594772443649541,-0.060457528052516696,0.18137258415754998,-0.060457528052516696,-0.20470266150836602,0,0,德律,2022-02-07,20,29.6,S2,radar_model,3030,2022-02-07
early_watch,-0.161849710982659,-0.3439306358381503,0.048169556840077066,-0.3439306358381503,-0.37408088235294124,0,0,欣銓,2022-02-07,1,9.0,S2,random_top_n,3264,2022-02-07
early_watch,-0.13611108285409435,-0.27962960137261283,0.2314814814814814,-0.27962960137261283,-0.41503757103941497,0,0,陽明,2022-02-07,2,16.6,S2,random_top_n,2609,2022-02-07
early_watch,-0.3069544364508393,-0.36450839328537166,0.0695443645083933,-0.36450839328537166,-0.405829596412556,0,0,友達,2022-02-07,3,13.0,S2,random_top_n,2409,2022-02-07
early_watch,-0.2728873276090935,-0.32834503453677855,0.2235915657310965,-0.32834503453677855,-0.4510791147355553,0,0,裕民,2022-02-07,4,16.0,S2,random_top_n,2606,2022-02-07
early_watch,-0.3677215325230687,-0.38860758801145323,0.0012658788164241486,-0.38860758801145323,-0.3893805582276896,0,0,大量,2022-02-07,5,9.0,S2,random_top_n,3167,2022-02-07
early_watch,-0.1543700194060278,-0.18501697735160938,0.05448357701354323,-0.18501697735160938,-0.2271259217174859,0,0,京元電子,2022-02-07,6,14.0,S2,random_top_n,2449,2022-02-07
early_watch,0.3097014925373134,-0.050373134328358216,0.35634328358208966,-0.050373134328358216,-0.17235772357723578,0,0,立端,2022-02-07,7,14.0,S2,random_top_n,6245,2022-02-07
early_watch,-0.24585986289249107,-0.3184713375796179,0.2968153255000996,-0.3184713375796179,-0.47445974070551666,0,0,毛寶,2022-02-07,8,15.0,S2,random_top_n,1732,2022-02-07
early_watch,-0.16346153846153844,-0.1990384615384616,0.05384615384615388,-0.1990384615384616,-0.23996350364963503,0,0,網龍,2022-02-07,9,11.0,S2,random_top_n,3083,2022-02-07
early_watch,0.008298755186721962,-0.0954356846473029,0.07883817427385886,-0.0954356846473029,-0.16153846153846152,0,0,愛地雅,2022-02-07,10,11.0,S2,random_top_n,8933,2022-02-07
early_watch,-0.14634146341463417,-0.2123385939741751,0.1262553802008608,-0.2123385939741751,-0.3006369426751593,0,0,兆利,2022-02-07,11,24.6,S2,random_top_n,3548,2022-02-07
early_watch,-0.4684615384615385,-0.5023076923076923,-0.023076923076923106,-0.5023076923076923,-0.5023076923076923,0,0,優群,2022-02-07,12,9.6,S2,random_top_n,3217,2022-02-07
early_watch,-0.27368421052631575,-0.3010526155170642,0.08421052631578951,-0.3010526155170642,-0.3553397910108844,0,0,台玻,2022-02-07,13,11.0,S2,random_top_n,1802,2022-02-07
early_watch,-0.2610349765476119,-0.3406571310002894,0.1205357191610652,-0.3406571310002894,-0.4115824620982591,0,0,嘉晶,2022-02-07,14,13.0,S2,random_top_n,3016,2022-02-07
early_watch,-0.17391305120449063,-0.25155280091770715,0.0652173423715594,-0.25155280091770715,-0.2973760665443369,0,0,谷崧,2022-02-07,15,12.0,S2,random_top_n,3607,2022-02-07
early_watch,-0.18613858927021865,-0.2356435110456564,0.11089112267495715,-0.2356435110456564,-0.3119429318025151,0,0,傳奇,2022-02-07,16,9.0,S2,random_top_n,4994,2022-02-07
early_watch,0.09333333333333327,0.010000000000000009,0.20666666666666678,0.010000000000000009,-0.1270718232044199,0,0,晶華,2022-02-07,17,22.6,S2,random_top_n,2707,2022-02-07
early_watch,-0.21192052980132448,-0.304635761589404,0.07947019867549665,-0.304635761589404,-0.35582822085889576,0,0,旺玖,2022-02-07,18,9.0,S2,random_top_n,6233,2022-02-07
early_watch,-0.12660030070448725,-0.18776677104719786,0.04836406470681309,-0.18776677104719786,-0.2252374377407219,0,0,明基材,2022-02-07,19,9.0,S2,random_top_n,8215,2022-02-07
early_watch,-0.037037048929720595,-0.07575757381150028,0.12962957492328542,-0.07575757381150028,-0.18181814047205147,0,0,東元,2022-02-07,20,14.0,S2,random_top_n,1504,2022-02-07
early_watch,-0.19506720282267076,-0.3273542370767717,0.03363228814616148,-0.3273542370767717,-0.349240759371371,0,0,勤誠,2022-02-07,1,29.6,S2,breakout_120d_only,8210,2022-02-07
early_watch,-0.38923076923076916,-0.41538461538461535,0.03846153846153855,-0.41538461538461535,-0.437037037037037,0,0,浩鼎,2022-02-07,2,27.6,S2,breakout_120d_only,4174,2022-02-07
early_watch,-0.03594772443649541,-0.060457528052516696,0.18137258415754998,-0.060457528052516696,-0.20470266150836602,0,0,德律,2022-02-07,3,29.6,S2,breakout_120d_only,3030,2022-02-07
early_watch,-0.058754329054064636,-0.1210340302751246,0.008225671155004166,-0.1210340302751246,-0.1282051282051282,0,0,卜蜂,2022-02-07,4,27.6,S2,breakout_120d_only,1215,2022-02-07
early_watch,-0.42710123148088774,-0.45797600490839574,0.2006860646038695,-0.45797600490839574,-0.5485714283937917,0,0,樂事綠能,2022-02-07,5,36.6,S2,breakout_120d_only,1529,2022-02-07
early_watch,-0.039279869067103124,-0.07364975450081834,0.16039279869067102,-0.07364975450081834,-0.20169252468265164,0,0,艾訊,2022-02-07,6,36.6,S2,breakout_120d_only,3088,2022-02-07
early_watch,-0.27361112170749236,-0.3284722434149848,0.13611115349663638,-0.3284722434149848,-0.4089242460843393,0,0,東和鋼鐵,2022-02-07,7,34.6,S2,breakout_120d_only,2006,2022-02-07
early_watch,-0.2817204301075269,-0.4086021505376344,0.09892473118279566,-0.4086021505376344,-0.461839530332681,0,0,雙鴻,2022-02-07,8,36.6,S2,breakout_120d_only,3324,2022-02-07
early_watch,0.10453405270273075,-0.0012594884493681846,0.2380352825909815,-0.0012594884493681846,-0.18413020642185773,0,0,中鼎,2022-02-07,9,36.6,S2,breakout_120d_only,9933,2022-02-07
early_watch,0.1786259076067509,0.0015266942613907375,0.3374045568568107,0.0015266942613907375,-0.15525112683807663,0,0,遠傳,2022-02-07,10,34.6,S2,breakout_120d_only,4904,2022-02-07
early_watch,0.010889292196007316,-0.005444646098003658,0.010889292196007316,-0.005444646098003658,-0.007246376811594235,0,0,金可-KY,2022-02-07,11,23.6,S2,breakout_120d_only,8406,2022-02-07
early_watch,0.49295774647887325,-0.09765258215962447,0.5211267605633803,-0.09765258215962447,-0.3135714285714286,0,0,雙美,2022-02-07,12,36.6,S2,breakout_120d_only,4728,2022-02-07
early_watch,0.032679665162578475,-0.08496733360680386,0.1241829318018981,-0.08496733360680386,-0.17587207295959917,0,0,貿聯-KY,2022-02-07,13,36.6,S2,breakout_120d_only,3665,2022-02-07
early_watch,0.001460063052376448,-0.11519196559137135,0.1803004838209339,-0.11519196559137135,-0.2503535781462367,0,0,玉山金,2022-02-07,14,36.6,S2,breakout_120d_only,2884,2022-02-07
early_watch,0.17557251908396942,-0.13740458015267176,0.17557251908396942,-0.13740458015267176,-0.13740458015267176,0,0,生展,2022-02-07,15,36.6,S2,breakout_120d_only,8279,2022-02-07
early_watch,-0.21030043550853295,-0.2618026130511978,0.1387696242703369,-0.2618026130511978,-0.35175880071283083,0,0,聯強,2022-02-07,16,36.6,S2,breakout_120d_only,2347,2022-02-07
early_watch,-0.18069306930693063,-0.19059405940594054,0.08787128712871306,-0.19059405940594054,-0.2559726962457338,0,0,堡達,2022-02-07,17,36.6,S2,breakout_120d_only,3537,2022-02-07
early_watch,-0.028947357140254537,-0.11973683928506362,0.18289476786430003,-0.11973683928506362,-0.25583983915641195,0,0,兆豐金,2022-02-07,18,36.6,S2,breakout_120d_only,2886,2022-02-07
early_watch,-0.39598997493734334,-0.493734335839599,0.08521303258145374,-0.493734335839599,-0.5334872979214781,0,0,博智,2022-02-07,19,29.6,S2,breakout_120d_only,8155,2022-02-07
early_watch,-0.36909090909090914,-0.44999999999999996,0.05454545454545445,-0.44999999999999996,-0.47844827586206895,0,0,聯發科,2022-02-07,1,15.0,S2,volume_expansion_only,2454,2022-02-07
early_watch,-0.08292682926829265,-0.11951219512195121,0.09024390243902447,-0.11951219512195121,-0.1923937360178971,0,0,復盛應用,2022-02-07,2,23.6,S2,volume_expansion_only,6670,2022-02-07
early_watch,-0.2199762227783244,-0.2271105686166982,0.16527945039328573,-0.2271105686166982,-0.33673469387755106,0,0,豐興,2022-02-07,3,25.6,S2,volume_expansion_only,2015,2022-02-07
early_watch,-0.01300813008130075,-0.1544715447154471,0.17398373983739845,-0.1544715447154471,-0.27977839335180055,0,0,友威科,2022-02-07,4,25.6,S2,volume_expansion_only,3580,2022-02-07
early_watch,-0.1051546391752578,-0.24329896907216486,0.20412371134020613,-0.24329896907216486,-0.3715753424657534,0,0,正德,2022-02-07,5,12.0,S2,volume_expansion_only,2641,2022-02-07
early_watch,-0.028475711892797406,-0.06700167504187604,0.10887772194304857,-0.06700167504187604,-0.13897280966767378,0,0,晟德,2022-02-07,6,17.6,S2,volume_expansion_only,4123,2022-02-07
early_watch,-0.43686868686868685,-0.43939393939393945,-0.010101010101010055,-0.43939393939393945,-0.43939393939393945,0,0,富旺,2022-02-07,7,23.6,S2,volume_expansion_only,6219,2022-02-07
early_watch,0.07839388145315485,-0.013384321223709361,0.1395793499043978,-0.013384321223709361,-0.08724832214765099,0,0,統一超,2022-02-07,8,12.0,S2,volume_expansion_only,2912,2022-02-07
early_watch,-0.5145888594164456,-0.5326259946949602,0.1114058355437666,-0.5326259946949602,-0.5794749403341288,0,0,譜瑞-KY,2022-02-07,9,14.0,S2,volume_expansion_only,4966,2022-02-07
early_watch,-0.22238163558106172,-0.2453371592539455,0.04017216642754651,-0.2453371592539455,-0.2744827586206896,0,0,中裕,2022-02-07,10,7.6,S2,volume_expansion_only,4147,2022-02-07
early_watch,-0.011940344056086794,-0.05970149253731338,0.053731320509269986,-0.05970149253731338,-0.08430236619894493,0,0,統一,2022-02-07,11,12.0,S2,volume_expansion_only,1216,2022-02-07
early_watch,-0.4684615384615385,-0.5023076923076923,-0.023076923076923106,-0.5023076923076923,-0.5023076923076923,0,0,優群,2022-02-07,12,9.6,S2,volume_expansion_only,3217,2022-02-07
early_watch,-0.27361112170749236,-0.3284722434149848,0.13611115349663638,-0.3284722434149848,-0.4089242460843393,0,0,東和鋼鐵,2022-02-07,13,34.6,S2,volume_expansion_only,2006,2022-02-07
early_watch,0.21679909194097613,-0.13053348467650394,0.33484676503972755,-0.13053348467650394,-0.26360544217687076,0,0,創意,2022-02-07,14,12.0,S2,volume_expansion_only,3443,2022-02-07
early_watch,-0.09245278313304917,-0.11603775082130252,0.04905664512550234,-0.11603775082130252,-0.15737414820631923,0,0,大成,2022-02-07,15,18.6,S2,volume_expansion_only,1210,2022-02-07
early_watch,-0.19909909909909906,-0.32432432432432434,0.3558558558558558,-0.32432432432432434,-0.5016611295681064,0,0,美而快,2022-02-07,16,21.6,S2,volume_expansion_only,5321,2022-02-07
early_watch,-0.018660829176514016,-0.06805708480356365,0.050493928701355495,-0.06805708480356365,-0.11285264033032016,0,0,華固,2022-02-07,17,22.6,S2,volume_expansion_only,2548,2022-02-07
early_watch,-0.042936268769420916,-0.08587253753884172,0.015235542243916989,-0.08587253753884172,-0.09340663141076089,0,0,正新,2022-02-07,18,20.6,S2,volume_expansion_only,2105,2022-02-07
early_watch,-0.07924105574814011,-0.09598212746181023,0.08482141298603008,-0.09598212746181023,-0.16666664050276137,0,0,亞泥,2022-02-07,19,23.6,S2,volume_expansion_only,1102,2022-02-07
early_watch,0.1786259076067509,0.0015266942613907375,0.3374045568568107,0.0015266942613907375,-0.15525112683807663,0,0,遠傳,2022-02-07,20,34.6,S2,volume_expansion_only,4904,2022-02-07
early_watch,-0.039279869067103124,-0.07364975450081834,0.16039279869067102,-0.07364975450081834,-0.20169252468265164,0,0,艾訊,2022-02-07,1,36.6,S2,ma_alignment_only,3088,2022-02-07
early_watch,-0.2817204301075269,-0.4086021505376344,0.09892473118279566,-0.4086021505376344,-0.461839530332681,0,0,雙鴻,2022-02-07,2,36.6,S2,ma_alignment_only,3324,2022-02-07
early_watch,-0.18069306930693063,-0.19059405940594054,0.08787128712871306,-0.19059405940594054,-0.2559726962457338,0,0,堡達,2022-02-07,3,36.6,S2,ma_alignment_only,3537,2022-02-07
early_watch,0.49295774647887325,-0.09765258215962447,0.5211267605633803,-0.09765258215962447,-0.3135714285714286,0,0,雙美,2022-02-07,4,36.6,S2,ma_alignment_only,4728,2022-02-07
early_watch,0.17557251908396942,-0.13740458015267176,0.17557251908396942,-0.13740458015267176,-0.13740458015267176,0,0,生展,2022-02-07,5,36.6,S2,ma_alignment_only,8279,2022-02-07
early_watch,-0.42710123148088774,-0.45797600490839574,0.2006860646038695,-0.45797600490839574,-0.5485714283937917,0,0,樂事綠能,2022-02-07,6,36.6,S2,ma_alignment_only,1529,2022-02-07
early_watch,-0.21030043550853295,-0.2618026130511978,0.1387696242703369,-0.2618026130511978,-0.35175880071283083,0,0,聯強,2022-02-07,7,36.6,S2,ma_alignment_only,2347,2022-02-07
early_watch,0.001460063052376448,-0.11519196559137135,0.1803004838209339,-0.11519196559137135,-0.2503535781462367,0,0,玉山金,2022-02-07,8,36.6,S2,ma_alignment_only,2884,2022-02-07
early_watch,-0.028947357140254537,-0.11973683928506362,0.18289476786430003,-0.11973683928506362,-0.25583983915641195,0,0,兆豐金,2022-02-07,9,36.6,S2,ma_alignment_only,2886,2022-02-07
early_watch,0.032679665162578475,-0.08496733360680386,0.1241829318018981,-0.08496733360680386,-0.17587207295959917,0,0,貿聯-KY,2022-02-07,10,36.6,S2,ma_alignment_only,3665,2022-02-07
early_watch,0.10453405270273075,-0.0012594884493681846,0.2380352825909815,-0.0012594884493681846,-0.18413020642185773,0,0,中鼎,2022-02-07,11,36.6,S2,ma_alignment_only,9933,2022-02-07
early_watch,0.03375527426160341,-0.00421940928270037,0.11392405063291133,-0.00421940928270037,-0.10227272727272729,0,0,中華電,2022-02-07,12,35.2,S2,ma_alignment_only,2412,2022-02-07
early_watch,-0.27361112170749236,-0.3284722434149848,0.13611115349663638,-0.3284722434149848,-0.4089242460843393,0,0,東和鋼鐵,2022-02-07,13,34.6,S2,ma_alignment_only,2006,2022-02-07
early_watch,0.1786259076067509,0.0015266942613907375,0.3374045568568107,0.0015266942613907375,-0.15525112683807663,0,0,遠傳,2022-02-07,14,34.6,S2,ma_alignment_only,4904,2022-02-07
early_watch,-0.07259528331708909,-0.11796733539026982,0.06170601851242874,-0.11796733539026982,-0.1692307953141693,0,0,大聯大,2022-02-07,15,31.2,S2,ma_alignment_only,3702,2022-02-07
early_watch,-0.39598997493734334,-0.493734335839599,0.08521303258145374,-0.493734335839599,-0.5334872979214781,0,0,博智,2022-02-07,16,29.6,S2,ma_alignment_only,8155,2022-02-07
early_watch,-0.03594772443649541,-0.060457528052516696,0.18137258415754998,-0.060457528052516696,-0.20470266150836602,0,0,德律,2022-02-07,17,29.6,S2,ma_alignment_only,3030,2022-02-07
early_watch,-0.19506720282267076,-0.3273542370767717,0.03363228814616148,-0.3273542370767717,-0.349240759371371,0,0,勤誠,2022-02-07,18,29.6,S2,ma_alignment_only,8210,2022-02-07
early_watch,-0.29156626506024097,-0.36626506024096384,0.012048192771084265,-0.36626506024096384,-0.3738095238095238,0,0,凡甲,2022-02-07,19,28.2,S2,ma_alignment_only,3526,2022-02-07
early_watch,-0.38923076923076916,-0.41538461538461535,0.03846153846153855,-0.41538461538461535,-0.437037037037037,0,0,浩鼎,2022-02-07,20,27.6,S2,ma_alignment_only,4174,2022-02-07
early_watch,0.016018306636155444,-0.13501144164759737,0.18421052631578938,-0.13501144164759737,-0.26956521739130446,0,0,群翊,2022-03-01,1,36.6,S2,radar_model,6664,2022-03-01
early_watch,-0.015094339622641506,-0.09245283018867922,0.035849056603773466,-0.09245283018867922,-0.1238615664845173,0,0,晶采,2022-03-01,2,36.6,S2,radar_model,8049,2022-03-01
early_watch,0.3734411439175749,-0.03620691351062466,0.6724137734911142,-0.03620691351062466,-0.33923795563875425,0,0,華新,2022-03-01,3,36.6,S2,radar_model,1605,2022-03-01
early_watch,-0.125,-0.15384615384615385,0.17692307692307696,-0.15384615384615385,-0.28104575163398693,0,0,勝一,2022-03-01,4,36.6,S2,radar_model,1773,2022-03-01
early_watch,-0.24457144601004466,-0.2571428571428571,0.1200000000000001,-0.2571428571428571,-0.33673469387755106,0,0,豐興,2022-03-01,5,36.6,S2,radar_model,2015,2022-03-01
early_watch,-0.23653088516317333,-0.2825230017226792,0.009198483464815999,-0.2825230017226792,-0.2890625481183311,0,0,益登,2022-03-01,6,36.6,S2,radar_model,3048,2022-03-01
early_watch,0.17465515596206016,-0.027298835946414135,0.2258621012158124,-0.027298835946414135,-0.19858154612319923,0,0,全科,2022-03-01,7,36.6,S2,radar_model,3209,2022-03-01
early_watch,-0.22529640424815556,-0.3073122471537909,0.2114624720475411,-0.3073122471537909,-0.428221865036009,0,0,達邁,2022-03-01,8,36.6,S2,radar_model,3645,2022-03-01
early_watch,0.036144578313252795,-0.37349397590361444,0.06626506024096379,-0.37349397590361444,-0.4124293785310734,0,0,連展投控,2022-03-01,9,34.6,S2,radar_model,3710,2022-03-01
early_watch,-0.3706176961602671,-0.5108514190317195,0.07679465776293815,-0.5108514190317195,-0.5457364341085271,0,0,智原,2022-03-01,10,33.6,S2,radar_model,3035,2022-03-01
early_watch,-0.12591049600671456,-0.2237252897125671,0.030176915420657924,-0.2237252897125671,-0.24646466187756466,0,0,零壹,2022-03-01,11,33.2,S2,radar_model,3029,2022-03-01
early_watch,-0.10582010439621992,-0.14285718130206315,0.031746017863143905,-0.14285718130206315,-0.1692307953141693,0,0,大聯大,2022-03-01,12,32.6,S2,radar_model,3702,2022-03-01
early_watch,-0.415282392026578,-0.46976744186046515,0.09302325581395343,-0.46976744186046515,-0.5148936170212766,0,0,長榮,2022-03-01,13,30.6,S2,radar_model,2603,2022-03-01
early_watch,-0.0791756579608266,-0.12147502515135078,0.05422993671905241,-0.12147502515135078,-0.16666664050276137,0,0,亞泥,2022-03-01,14,29.2,S2,radar_model,1102,2022-03-01
early_watch,-0.2377777947319879,-0.3266666836208767,0.03999998304579,-0.3266666836208767,-0.35256410831164675,0,0,南亞,2022-03-01,15,29.2,S2,radar_model,1303,2022-03-01
early_watch,0.06105618268648616,-0.02805275562784315,0.07260728773380909,-0.02805275562784315,-0.0938461303710938,0,0,遠東新,2022-03-01,16,29.2,S2,radar_model,1402,2022-03-01
early_watch,0.549728752260398,-0.08499095840867987,0.6726943942133816,-0.08499095840867987,-0.3491891891891892,0,0,新盛力,2022-03-01,17,27.6,S2,radar_model,4931,2022-03-01
early_watch,0.0,-0.04999999999999993,0.2104166666666667,-0.04999999999999993,-0.21514629948364883,0,0,金耘國際,2022-03-01,18,27.6,S2,radar_model,4950,2022-03-01
early_watch,-0.38247863247863245,-0.4444444444444444,-0.008547008547008517,-0.4444444444444444,-0.4444444444444444,0,0,佶優,2022-03-01,19,27.6,S2,radar_model,5452,2022-03-01
early_watch,-0.1385099685204617,-0.27492130115424973,0.047219307450157455,-0.27492130115424973,-0.3076152304609219,0,0,光聚晶電,2022-03-01,20,27.6,S2,radar_model,6111,2022-03-01
early_watch,-0.27397258706194694,-0.28767124671004685,0.0890411194070797,-0.28767124671004685,-0.34591197651216765,0,0,中再保,2022-03-01,1,27.6,S2,random_top_n,2851,2022-03-01
early_watch,-0.24736841101395457,-0.3539473884984067,0.15000002007735413,-0.3539473884984067,-0.43821513024135683,0,0,宅配通,2022-03-01,2,11.0,S2,random_top_n,2642,2022-03-01
early_watch,-0.341292085167192,-0.3665730279889494,0.018258470610649447,-0.3665730279889494,-0.37793105552936423,0,0,華夏,2022-03-01,3,20.6,S2,random_top_n,1305,2022-03-01
early_watch,-0.05402840709234302,-0.0691943417228229,0.04739336492891,-0.0691943417228229,-0.11131224481228785,0,0,台灣大,2022-03-01,4,14.6,S2,random_top_n,3045,2022-03-01
early_watch,-0.4513513513513514,-0.5037837837837837,0.07837837837837847,-0.5037837837837837,-0.5398496240601505,0,0,91APP*-KY,2022-03-01,5,14.0,S2,random_top_n,6741,2022-03-01
early_watch,-0.2758620745718974,-0.33379312378074777,-0.006896639931185389,-0.33379312378074777,-0.33379312378074777,0,0,大量,2022-03-01,6,9.0,S2,random_top_n,3167,2022-03-01
early_watch,0.15429915475476164,-0.03415785010315853,0.6890458341484684,-0.03415785010315853,-0.39400275296657894,0,0,東鹼,2022-03-01,7,27.6,S2,random_top_n,1708,2022-03-01
early_watch,-0.10635534514302936,-0.2010376174676921,0.05058367837955213,-0.2010376174676921,-0.2395061916775174,0,0,廣宇,2022-03-01,8,23.6,S2,random_top_n,2328,2022-03-01
early_watch,-0.1385099685204617,-0.27492130115424973,0.047219307450157455,-0.27492130115424973,-0.3076152304609219,0,0,光聚晶電,2022-03-01,9,27.6,S2,random_top_n,6111,2022-03-01
early_watch,-0.13465783664459163,-0.14790286975717437,0.008830022075055233,-0.14790286975717437,-0.15536105032822756,0,0,數字,2022-03-01,10,14.0,S2,random_top_n,5287,2022-03-01
early_watch,-0.1316133719184739,-0.2441860563685332,0.04796513209118869,-0.2441860563685332,-0.2787794932420522,0,0,聯華,2022-03-01,11,24.6,S2,random_top_n,1229,2022-03-01
early_watch,0.0323193916349811,-0.019011406844106515,0.13307984790874516,-0.019011406844106515,-0.0889261744966443,0,0,統一超,2022-03-01,12,11.0,S2,random_top_n,2912,2022-03-01
early_watch,0.11044176706827313,-0.050200803212851364,0.3393574297188757,-0.050200803212851364,-0.29085457271364323,0,0,榮剛,2022-03-01,13,20.2,S2,random_top_n,5009,2022-03-01
early_watch,-0.11002444577300785,-0.13447432261145398,0.07579458089163182,-0.13447432261145398,-0.19545451077547937,0,0,東泥,2022-03-01,14,20.6,S2,random_top_n,1110,2022-03-01
early_watch,-0.21258134490238623,-0.34056399132321047,-0.009761388286334105,-0.34056399132321047,-0.34056399132321047,0,0,青雲,2022-03-01,15,6.6,S2,random_top_n,5386,2022-03-01
early_watch,0.06315796447688582,-0.2763157743633414,0.1092105420072993,-0.2763157743633414,-0.34601664727613757,0,0,健策,2022-03-01,16,1.0,S2,random_top_n,3653,2022-03-01
early_watch,-0.11944442080126816,-0.23888891312811167,0.11527776992983263,-0.23888891312811167,-0.3175591701072161,0,0,潤泰新,2022-03-01,17,24.6,S2,random_top_n,9945,2022-03-01
early_watch,-0.21778584995126737,-0.3575317149508582,0.010889334036917608,-0.3575317149508582,-0.36445240500907417,0,0,泰豐,2022-03-01,18,14.0,S2,random_top_n,2102,2022-03-01
early_watch,0.13563221898572198,-0.03908047730895292,0.13563221898572198,-0.03908047730895292,-0.1101695059086184,0,0,生達,2022-03-01,19,24.6,S2,random_top_n,1720,2022-03-01
early_watch,-0.20759493670886076,-0.40886075949367084,0.06329113924050622,-0.40886075949367084,-0.444047619047619,0,0,霹靂,2022-03-01,20,16.0,S2,random_top_n,8450,2022-03-01
early_watch,0.11468812877263579,-0.1146881287726359,0.2273641851106638,-0.1146881287726359,-0.16666666666666663,0,0,磐儀,2022-03-01,1,7.6,S2,breakout_120d_only,3594,2022-03-01
early_watch,0.1428571428571428,-0.12298138541464476,0.23975159070506602,-0.12298138541464476,-0.29258520726189907,0,0,承業醫,2022-03-01,2,14.6,S2,breakout_120d_only,4164,2022-03-01
early_watch,-0.23653088516317333,-0.2825230017226792,0.009198483464815999,-0.2825230017226792,-0.2890625481183311,0,0,益登,2022-03-01,3,36.6,S2,breakout_120d_only,3048,2022-03-01
early_watch,-0.015094339622641506,-0.09245283018867922,0.035849056603773466,-0.09245283018867922,-0.1238615664845173,0,0,晶采,2022-03-01,4,36.6,S2,breakout_120d_only,8049,2022-03-01
early_watch,0.3734411439175749,-0.03620691351062466,0.6724137734911142,-0.03620691351062466,-0.33923795563875425,0,0,華新,2022-03-01,5,36.6,S2,breakout_120d_only,1605,2022-03-01
early_watch,-0.22529640424815556,-0.3073122471537909,0.2114624720475411,-0.3073122471537909,-0.428221865036009,0,0,達邁,2022-03-01,6,36.6,S2,breakout_120d_only,3645,2022-03-01
early_watch,-0.03183520599250933,-0.20037453183520593,0.016853932584269593,-0.20037453183520593,-0.2136279926335174,0,0,世豐,2022-03-01,7,23.6,S2,breakout_120d_only,2065,2022-03-01
early_watch,0.016018306636155444,-0.13501144164759737,0.18421052631578938,-0.13501144164759737,-0.26956521739130446,0,0,群翊,2022-03-01,8,36.6,S2,breakout_120d_only,6664,2022-03-01
early_watch,-0.23541665077209473,-0.3125,0.19166668256123853,-0.3125,-0.42307693077198205,0,0,高林,2022-03-01,9,25.6,S2,breakout_120d_only,2906,2022-03-01
early_watch,0.17465515596206016,-0.027298835946414135,0.2258621012158124,-0.027298835946414135,-0.19858154612319923,0,0,全科,2022-03-01,10,36.6,S2,breakout_120d_only,3209,2022-03-01
early_watch,-0.125,-0.15384615384615385,0.17692307692307696,-0.15384615384615385,-0.28104575163398693,0,0,勝一,2022-03-01,11,36.6,S2,breakout_120d_only,1773,2022-03-01
early_watch,-0.24457144601004466,-0.2571428571428571,0.1200000000000001,-0.2571428571428571,-0.33673469387755106,0,0,豐興,2022-03-01,12,36.6,S2,breakout_120d_only,2015,2022-03-01
early_watch,0.036144578313252795,-0.37349397590361444,0.06626506024096379,-0.37349397590361444,-0.4124293785310734,0,0,連展投控,2022-03-01,13,34.6,S2,breakout_120d_only,3710,2022-03-01
early_watch,-0.053932618559076495,-0.13595503903506845,0.1033707522274403,-0.13595503903506845,-0.21690423711102325,0,0,敦陽科,2022-03-01,14,23.6,S2,breakout_120d_only,2480,2022-03-01
early_watch,-0.16603772145397255,-0.22924531180903596,0.26415094339622636,-0.22924531180903596,-0.39029853023699856,0,0,中福,2022-03-01,15,23.6,S2,breakout_120d_only,1435,2022-03-01
early_watch,-0.46945010183299385,-0.4775967413441956,0.010183299389002087,-0.4775967413441956,-0.4828629032258065,0,0,百徽,2022-03-01,16,25.6,S2,breakout_120d_only,6259,2022-03-01
